rhc,10,1,6.59299E-4,sa,10,2,2.0252720000000002E-4,ga,10,10,0.0081703254,mimic,10,16,0.9183113620000001
rhc,100,3,7.05094E-5,sa,100,2,6.946100000000002E-5,ga,100,11,0.012264145399999999,mimic,100,18,2.3581938354
rhc,1000,6,2.9725959999999996E-4,sa,1000,5,3.1920259999999997E-4,ga,1000,18,0.0843987966,mimic,1000,78,22.7376231058
rhc,10000,52,0.0027913874000000003,sa,10000,58,0.0026009258,ga,10000,55,0.8835296804,mimic,10000,200,195.850679842
rhc,100000,200,0.0353852994,sa,100000,200,0.043371141,ga,100000,171,8.446406516,mimic,100000,200,1869.9783087676
