rhc,10,18,6.010017999999999E-4,sa,10,6,1.58386E-4,ga,10,74,0.0052760198,mimic,10,86,0.11239961059999999
rhc,100,22,8.63146E-5,sa,100,7,7.09584E-5,ga,100,74,0.010754708,mimic,100,87,0.41545853079999995
rhc,1000,52,2.890782E-4,sa,1000,85,3.6203399999999996E-4,ga,1000,87,0.0599467434,mimic,1000,108,1.7982679478
rhc,10000,70,0.0024325929999999994,sa,10000,113,0.0024842956,ga,10000,102,0.47285824739999993,mimic,10000,113,19.729892546600002
rhc,100000,83,0.0271582572,sa,100000,113,0.0330904038,ga,100000,112,4.430669404600001,mimic,100000,113,195.9310597616
