rhc,10,0.04358625154159643,0.0044470790000000005,sa,10,0.03885700203466222,2.1182839999999998E-4,ga,10,0.08228241017907936,0.0182184942,mimic,10,0.05449724754879463,0.5082889798
rhc,100,0.05544296176556764,1.25664E-4,sa,100,0.040888259966978584,1.9104960000000004E-4,ga,100,0.15357656959360286,0.038069485,mimic,100,0.0787531032461315,1.4875698804000002
rhc,1000,0.08916447838649935,5.314056E-4,sa,1000,0.07195082455662341,5.130966E-4,ga,1000,0.15383293415583835,0.2756013394,mimic,1000,0.1019511478159868,15.6902937772
rhc,10000,0.11483657786672848,0.006182705200000001,sa,10000,0.11764813884984722,0.0061056182,ga,10000,0.15331258035730072,3.337282168,mimic,10000,0.12779778838202355,156.0119222928
