rhc,10,1,5.94991E-4,sa,10,1,1.713234E-4,ga,10,10,0.0079735038,mimic,10,15,0.7602272304
rhc,100,2,5.7215399999999994E-5,sa,100,4,5.83986E-5,ga,100,12,0.0117706224,mimic,100,24,1.9589289216
rhc,1000,7,2.7289680000000007E-4,sa,1000,6,2.8915900000000004E-4,ga,1000,17,0.07603579740000001,mimic,1000,75,21.8829673996
